,place_id,arranged at,engineered at,recorded at,mixed at,edited at,remixed at,produced at,video shot at
19767,851f7629-5487-433d-a7ab-c3212f1a6252,0,0,0,0,0,0,0,0
19768,ea12ace1-3ac9-4086-bfb5-3ffe6c2630aa,0,0,0,0,0,0,0,0
19769,2020d708-4713-4dca-88d0-85c77a968adb,0,0,0,0,0,0,0,0
19770,f7d96898-3a1f-406f-a13d-6baef43f8ac1,0,0,0,0,0,0,0,0
19771,3646885e-a048-4e70-8d23-1e9d5e64cef3,0,0,0,0,0,0,0,0
19772,f06a519f-a45e-46e2-8d4d-25c647b4e6ce,0,0,0,0,0,0,0,0
19773,2db07d7c-2763-425d-85d0-ea515f8b2161,0,0,0,0,0,0,0,0
19774,d12b78b2-66f7-4f0d-84f3-7a9d226049c5,0,0,0,0,0,0,0,0
19775,b13c9744-254e-4677-917a-9b04d9db9f46,0,0,0,0,0,0,0,0
19776,cd13c1da-776d-48f3-8d1f-a28b93590f98,0,0,0,0,0,0,0,0
19777,41094c86-f87b-464c-8130-d9cf7420da7a,0,0,0,0,0,0,0,0
19778,8ea63709-2d8f-4ed9-81b2-3d8f03816d30,0,0,0,0,0,0,0,0
19779,2c08d24c-dbe2-43ae-b8a3-566f7a36f6a1,0,0,0,0,0,0,0,0
19780,8798fcaf-9c8d-4245-be14-1a945287b232,0,0,0,0,0,0,0,0
19781,01c7cc91-e796-42d1-8da2-e9851abbde12,0,0,0,0,0,0,0,0
19782,d74604e9-4e0b-4849-8c11-955add3d1c42,0,0,0,0,0,0,0,0
19783,8c032a73-77e6-43a3-88c0-0e9a60d42a70,0,0,0,0,0,0,0,0
19784,e9a144c1-0e61-4ae4-8cc8-b83e188971db,0,0,0,0,0,0,0,0
19785,4bf6fa41-6902-4e1a-bb60-b16c10e9c0ca,0,0,0,0,0,0,0,0
19786,d8939824-95e7-4ea7-93b2-1102f1226463,0,0,0,0,0,0,0,0
19787,520c31ba-df6b-4d24-9707-422894a51c76,0,0,0,0,0,0,0,0
19788,7e52fca2-9c2c-4c7f-9681-8adebd3b1043,0,0,0,0,0,0,0,0
19789,142d41ae-deaa-4632-aa53-834bb920add4,0,0,0,0,0,0,0,0
19790,212efd1b-57bd-40d1-8047-7f78e2e01279,0,0,0,0,0,0,0,0
19791,a1ca7fcc-7781-4693-ad0d-0869803be1c8,0,0,0,0,0,0,0,0
19792,fbff0d2b-ea44-4faf-bd6b-a90b00e92408,0,0,0,0,0,0,0,0
19793,fabe0d56-3e5c-4507-ba97-ae18a12d11e8,0,0,0,0,0,0,0,0
19794,c156d29f-d7ff-4132-af4e-286121c10943,0,0,0,0,0,0,0,0
19795,25b7445f-a458-4bf1-8cb7-7e3f6b8db162,0,0,0,0,0,0,0,0
19796,55ff700c-7ec8-49fb-b191-205760ddca47,0,0,0,0,0,0,0,0
19797,fdb90578-2779-4880-9b00-e85e98a01dcf,0,0,0,0,0,0,0,0
19798,43bfd4c9-af33-44ab-94c4-78ac2b972df9,0,0,0,0,0,0,0,0
19799,ed4c8088-a125-4bc1-9d43-9616fd0bee52,0,0,0,0,0,0,0,0
19800,1aa72954-f26b-4a41-b435-211e55c96df1,0,0,0,0,0,0,0,0
19801,8f6f263e-c9d5-4cf4-8bcf-140701db774f,0,0,0,0,0,0,0,0
19802,5b5e3236-09dd-43a1-bb4e-1d623194b23d,0,0,0,0,0,0,0,0
19803,50132e81-cb10-443c-8ade-efbaacd9ff7e,0,0,0,0,0,0,0,0
19804,2a2c547f-fb3c-47eb-8f81-8017ac841c40,0,0,0,0,0,0,0,0
19805,d239f6f7-487f-4997-a62b-584bbe9833e6,0,0,0,0,0,0,0,0
19806,c094ec47-34f4-4850-8596-da513d31db57,0,0,0,0,0,0,0,0
19807,f3cc0e99-10d4-4e02-806d-3263175bdfd9,0,0,0,0,0,0,0,0
19808,fd69566b-b25b-4690-b66d-a256d831dfb6,0,0,0,0,0,0,0,0
19809,655e4985-d00c-4846-9bf5-0e720f026305,0,0,0,0,0,0,0,0
19810,9372c8a1-17a7-4b8c-84e8-bbf7ee827dfe,0,0,0,0,0,0,0,0
19811,9e5a763d-742b-4e4d-9f32-6818d9744ef2,0,0,0,0,0,0,0,0
19812,908190e0-9b5c-4364-9997-ea3bed05c12b,0,0,0,0,0,0,0,0
19813,4fce088b-0ae5-40c9-b547-335b1526acaa,0,0,0,0,0,0,0,0
19814,34cf5ad1-786e-4c7f-acef-bef47017a80f,0,0,0,0,0,0,0,0
19815,2ad9ca11-d237-4251-8669-29138d5be123,0,0,0,0,0,0,0,0
19816,2ad96960-9721-4337-b869-8a48e88602cf,0,0,0,0,0,0,0,0
19817,e85d232c-bed6-4b8f-aa90-b27bcf689659,0,0,0,0,0,0,0,0
19818,3d7480fa-5fa0-4340-8f2b-5b06cc396434,0,0,0,0,0,0,0,0
19819,da6a8393-94f9-47ca-849a-461b301b336d,0,0,0,0,0,0,0,0
19820,68b33d29-60d7-4abb-ac10-82c4646fb3ca,0,0,0,0,0,0,0,0
19821,64961c62-2d15-4de6-ae1f-abe5959115d7,0,0,0,0,0,0,0,0
19822,40ff3a31-d9d7-4fb4-9e64-1b1bee5b32fa,0,0,0,0,0,0,0,0
19823,136c4ced-fc5e-4e88-aaeb-9856cfaf17b3,0,0,0,0,0,0,0,0
19824,99e83147-88d0-4562-8825-00cb28d4e6e8,0,0,0,0,0,0,0,0
19825,430102c2-ec01-4f6d-b76e-405b88f0d701,0,0,0,0,0,0,0,0
19826,0afd4260-f2fb-4566-b283-e1dd3053c4d5,0,0,0,0,0,0,0,0
19827,98712c14-4762-48a3-9e18-2a93dc11a7e8,0,0,0,0,0,0,0,0
19828,0ed93d99-2b23-41d8-ba39-b5770510e8ad,0,0,0,0,0,0,0,0
19829,ccedef93-11db-43e0-89da-187c9ebeed7e,0,0,0,0,0,0,0,0
19830,46aa1c09-5154-4a61-a4da-228bc581100b,0,0,0,0,0,0,0,0
19831,d2d69213-2f1a-451f-b128-1f4a636488d3,0,0,0,0,0,0,0,0
19832,e8ffb8e7-3365-403e-a321-f14c681c23e3,0,0,0,0,0,0,0,0
19833,39f6d9ea-9846-4f52-9561-b4c579cc2d4b,0,0,0,0,0,0,0,0
19834,ff8baa0a-999b-4fad-8a5d-75e3ceb7e7c6,0,0,0,0,0,0,0,0
19835,70484d1f-04fe-4e8b-a5b8-a1b35122d265,0,0,0,0,0,0,0,0
19836,5fca521e-4022-4db9-bd83-570ff5fa9771,0,0,0,0,0,0,0,0
19837,adb71dbf-cbdb-433c-8973-8b7f80ff16eb,0,0,0,0,0,0,0,0
19838,d33fc3ac-ebd5-4885-99d5-7adbeb8aa4f4,0,0,0,0,0,0,0,0
19839,adc14114-5db0-4ddb-a0d4-067064970b2c,0,0,0,0,0,0,0,0
19840,ce4f04fd-c904-4a46-b94b-de11b302c392,0,0,0,0,0,0,0,0
19841,fa3bb4e2-0a6e-4755-83f1-455f689da940,0,0,0,0,0,0,0,0
19842,01552631-f3c5-4a3c-9702-8194dcb86856,0,0,0,0,0,0,0,0
19843,795eff72-a316-4f7a-acc2-5ce4c4024849,0,0,0,0,0,0,0,0
19844,3f22ea73-2b9b-4084-8db3-8fff30e2ef71,0,0,0,0,0,0,0,0
19845,85a4999f-783a-4a30-8641-d13db86de305,0,0,0,0,0,0,0,0
19846,d3b49f7b-37fa-4e20-8d46-32a309816ecc,0,0,0,0,0,0,0,0
19847,f4baf328-96c8-42a4-80bb-2f83ce5fbf99,0,0,0,0,0,0,0,0
19848,e50d94f0-3d45-4bf6-998c-5a865eadf9be,0,0,0,0,0,0,0,0
19849,2c8c0cdd-4e81-4efd-8baa-fa8f5e034f8a,0,0,0,0,0,0,0,0
19850,ead59afe-de63-4aa6-94bc-ba353e6c56fe,0,0,0,0,0,0,0,0
19851,9197a8a8-72d6-484a-aa83-ee382af0188d,0,0,0,0,0,0,0,0
19852,6749fcf5-4623-4c4b-be09-37011a930002,0,0,0,0,0,0,0,0
19853,593f59a2-0ba2-4257-9456-69be443dc4a0,0,0,0,0,0,0,0,0
19854,5546ab03-1079-4b62-b1f4-40ae382c319c,0,0,0,0,0,0,0,0
19855,cbe51a31-4041-468d-93b1-12701d81b41b,0,0,0,0,0,0,0,0
19856,6f1c9add-3097-4b20-9807-5cfb564273fa,0,0,0,0,0,0,0,0
19857,527ae00a-a59a-474c-8aed-49d38858772b,0,0,0,0,0,0,0,0
19858,d2ddddfe-7920-4625-81ad-24c1b244ed52,0,0,0,0,0,0,0,0
19859,0ae6473e-c817-478a-9f42-a9ce23a3b006,0,0,0,0,0,0,0,0
19860,4dcacd58-3a34-43e9-9dc5-4891ae1fd15c,0,0,0,0,0,0,0,0
19861,b2c58525-33ab-40df-a11a-ba29066532de,0,0,0,0,0,0,0,0
19862,bb4b0771-e5ff-444e-a668-7eb8d105b867,0,0,0,0,0,0,0,0
19863,e99de2a1-7294-4edf-99e3-a84dfe219bd0,0,0,0,0,0,0,0,0
19864,c8c7b52f-9afb-453d-ad47-c7ac30ff6fb6,0,0,0,0,0,0,0,0
19865,324a249f-7088-486e-abdf-7ec29ed61e68,0,0,0,0,0,0,0,0
19866,656fb4e0-5c96-4310-90a5-d52a0acff1dd,0,0,0,0,0,0,0,0
19867,36bcb81d-9cec-4d04-a5fa-3b96a9b60128,0,0,0,0,0,0,0,0
19868,c8cabca4-1152-4faa-b779-b367fdb6ca5d,0,0,0,0,0,0,0,0
19869,1ac3b7dc-272e-45a2-b6d9-c765fa648469,0,0,0,0,0,0,0,0
19870,c317c3a9-2aec-4cdc-8805-9f0f9eb2f2c3,0,0,0,0,0,0,0,0
19871,e9dfa2f3-4629-4a7d-b5c6-58be4acfe7a3,0,0,0,0,0,0,0,0
19872,3e966db9-48a6-4fe2-ab77-c7cb83177c1a,0,0,0,0,0,0,0,0
19873,41ed351b-f6cc-4e62-b96e-61a9b57e1704,0,0,0,0,0,0,0,0
19874,172d2559-6091-43a3-bf2a-da65a0e3c36e,0,0,0,0,0,0,0,0
19875,07329611-3a2d-40c0-93e8-2f675a3c5562,0,0,0,0,0,0,0,0
19876,5eb61f4b-5798-466c-a3f9-588af9ecd867,0,0,0,0,0,0,0,0
19877,b01bed3d-b6bc-4b08-a4e8-f52b118fb83e,0,0,0,0,0,0,0,0
19878,c59c94f5-4b3d-4f7c-9377-719911f156ea,0,0,0,0,0,0,0,0
19879,d425fb39-abb5-477c-b62f-f3d1ceb5024b,0,0,0,0,0,0,0,0
19880,5993383d-f85e-4a16-b4bb-e634f912fdcc,0,0,0,0,0,0,0,0
19881,26618c7c-ac0c-4e89-a852-2b7de0c2dc27,0,0,0,0,0,0,0,0
19882,15075b8f-3248-496e-9335-233ecfe45f19,0,0,0,0,0,0,0,0
19883,18d12575-2c55-4fd1-92c5-4e47e3b51889,0,0,0,0,0,0,0,0
19884,35a6f719-d4ca-49b7-a227-ac6a790b136e,0,0,0,0,0,0,0,0
19885,a106ff99-ff4b-4ab3-a186-1601bf96b71c,0,0,0,0,0,0,0,0
19886,6ca2614f-c182-4bfc-8055-8ee1f7a91bfd,0,0,0,0,0,0,0,0
19887,cdee8163-8158-4673-afd5-0eab74290178,0,0,0,0,0,0,0,0
19888,6ca7b84d-77db-4ad5-b4f6-05e393070716,0,0,0,0,0,0,0,0
19889,4dbaff47-297e-4e47-b174-c45259501205,0,0,0,0,0,0,0,0
19890,be57ecf0-ace4-4ae8-9b81-accfe117faba,0,0,0,0,0,0,0,0
19891,82a31392-bf78-4adf-a55b-ae460b793d3c,0,0,0,0,0,0,0,0
19892,18e21a2c-1785-467b-a6a1-b70668d8c7ad,0,0,0,0,0,0,0,0
19893,59ba04fb-4005-4a97-bc10-59d0511764d7,0,0,0,0,0,0,0,0
19894,46de5da3-fc78-4f19-be17-2e63f0ed7397,0,0,0,0,0,0,0,0
19895,af7c2a9d-e0d5-4a6f-b022-9fcd7be34bc9,0,0,0,0,0,0,0,0
19896,4fec4986-18f4-4b69-8429-a99cff580ccd,0,0,0,0,0,0,0,0
19897,a9018187-f785-4b52-b65f-503007ce0735,0,0,0,0,0,0,0,0
19898,0f29b57f-36c7-45a6-ac9d-aef5c8da2773,0,0,0,0,0,0,0,0
19899,2f81b234-b9a9-4f49-a71b-6d587d615a3a,0,0,0,0,0,0,0,0
19900,5f72576f-cd9b-495e-af4d-fb6863296dda,0,0,0,0,0,0,0,0
19901,3bb5e49b-3c91-406d-a67f-2fb8589043c1,0,0,0,0,0,0,0,0
19902,d57ebdad-a630-4598-a5e7-43dcb073161c,0,0,0,0,0,0,0,0
19903,530aa72b-bd3f-4454-a332-7305f9098bf3,0,0,0,0,0,0,0,0
19904,2670eae2-0399-415f-bf0b-df9d8ea518c1,0,0,0,0,0,0,0,0
19905,3d90561b-e478-4c24-a710-04f88d016077,0,0,0,0,0,0,0,0
19906,d5feb01d-fe9d-4126-8763-7abbea734444,0,0,0,0,0,0,0,0
19907,64e755bf-59ed-4170-8be2-f6f946b878ca,0,0,0,0,0,0,0,0
19908,cbe8b49d-7cc3-43c2-aad8-d6c88ec964f3,0,0,0,0,0,0,0,0
19909,8db3b00f-d884-4866-b9b1-fa8cf330a4c5,0,0,0,0,0,0,0,0
19910,d9858772-2131-474a-9e64-824aa8af5336,0,0,0,0,0,0,0,0
19911,7b0ca64e-8b46-4715-8dc8-430622712e9e,0,0,0,0,0,0,0,0
19912,b98e8ca3-68f7-4b16-8533-bead84c08563,0,0,0,0,0,0,0,0
19913,3f3e5c56-d271-4d6e-a05c-d15bd3faa736,0,0,0,0,0,0,0,0
19914,89495930-9434-4050-9919-2b729d940fde,0,0,0,0,0,0,0,0
19915,102e8353-a6d0-4816-bc60-5b90a9bd1262,0,0,0,0,0,0,0,0
19916,d2838a87-2d9b-4e70-9417-9bb68e3cb3a2,0,0,0,0,0,0,0,0
19917,f7da1384-2488-4881-943b-2b79ecef7916,0,0,0,0,0,0,0,0
19918,ed5b4072-862e-432f-9e3e-9e88daf66d0c,0,0,0,0,0,0,0,0
19919,59095b58-054c-4156-9969-be7921bb4cb0,0,0,0,0,0,0,0,0
19920,f3277c63-51b0-436d-9f10-48b0beb749cb,0,0,0,0,0,0,0,0
19921,a1b4fcb6-8c81-4ef2-8150-5ef85dbb3bd0,0,0,0,0,0,0,0,0
19922,665fcd1e-c176-4427-99e4-af32a2faa31d,0,0,0,0,0,0,0,0
19923,599a05af-f018-4c3b-9fa9-0af6ddedfada,0,0,0,0,0,0,0,0
19924,49d96553-5e56-4bb3-851a-4a7cb0cd5dec,0,0,0,0,0,0,0,0
19925,6839d4d2-3b12-4a0d-9f76-140c453f92c5,0,0,0,0,0,0,0,0
19926,93e294f5-528a-4cbf-b8ff-bc98384e37db,0,0,0,0,0,0,0,0
19927,8f099913-b6c1-444a-9df6-977c64832757,0,0,0,0,0,0,0,0
19928,7403d907-6a60-4c45-a09e-1a0f9ea727f4,0,0,0,0,0,0,0,0
19929,8c4ca44c-3b9e-4dee-afe8-7625c3e9dad0,0,0,0,0,0,0,0,0
19930,20e1c178-ae63-42d7-8f66-491305845fdf,0,0,0,0,0,0,0,0
19931,104bce9b-b0ff-4627-a163-f6b5e3e5416d,0,0,0,0,0,0,0,0
19932,a1e22439-0125-4f73-b3a0-f4f1ed325386,0,0,0,0,0,0,0,0
19933,fba585c4-f174-4a29-907c-0c179c5a9ab2,0,0,0,0,0,0,0,0
19934,3161b5ba-94cc-4cd4-b017-503a9dfc4418,0,0,0,0,0,0,0,0
19935,86db5727-c78f-46a1-b68d-8d26783d9d38,0,0,0,0,0,0,0,0
19936,42042fd4-4ec6-42af-ba27-931ce329e44b,0,0,0,0,0,0,0,0
19937,c977412d-11b3-46b2-9d41-1bca0ab086be,0,0,0,0,0,0,0,0
19938,52243105-bc6e-447c-b9c2-d711698d3623,0,0,0,0,0,0,0,0
19939,8a39dba3-0f4e-44cf-ac81-4ef6fd48a712,0,0,0,0,0,0,0,0
19940,5e829646-8bc5-4abf-820c-8d0512ab6527,0,0,0,0,0,0,0,0
19941,57ee02c5-c0e9-4a4a-bfce-20de9a9fd2b9,0,0,0,0,0,0,0,0
19942,2407f0f3-3231-45cc-9662-58d6168ef564,0,0,0,0,0,0,0,0
19943,a61593fa-003f-469f-b409-4030f8114af1,0,0,0,0,0,0,0,0
19944,446970a7-332f-4c59-8a67-f04ad457238f,0,0,0,0,0,0,0,0
19945,fd33e2ad-d77d-415d-8376-7e0625192540,0,0,0,0,0,0,0,0
19946,17ac3811-3887-457e-91e5-159023e3f472,0,0,0,0,0,0,0,0
19947,1e059543-4054-464e-a5b2-be96a46cd14c,0,0,0,0,0,0,0,0
19948,ef569c1d-27ab-4889-9de6-2b0626e6fd94,0,0,0,0,0,0,0,0
19949,63365434-f3b8-46fd-aaed-2f5744f6a2e7,0,0,0,0,0,0,0,0
19950,7f9cd04c-dec8-44dd-9318-ab14e518b9e5,0,0,0,0,0,0,0,0
19951,c6f5f457-d477-4cec-9b31-48d0c645b8e4,0,0,0,0,0,0,0,0
19952,aeb3152b-1b8c-4a18-a699-f5bdc4ad179f,0,0,0,0,0,0,0,0
19953,c8e0b3bc-a486-4dba-8856-2091396942b6,0,0,0,0,0,0,0,0
19954,98fc7ea3-80b8-48a7-83cf-6bd9c1cb3e44,0,0,0,0,0,0,0,0
19955,cd3e76f5-7b28-4d95-8a1c-7bd58bc85ad0,0,0,0,0,0,0,0,0
19956,aeb5f0ea-729b-45f7-8b6e-6c69c6e6bb0d,0,0,0,0,0,0,0,0
19957,ee4bde16-199c-46d7-b43b-a34c1b652fc7,0,0,0,0,0,0,0,0
19958,40d4981e-87d5-4351-b507-df5cddf0f6a3,0,0,0,0,0,0,0,0
19959,1d87447c-774e-49f4-ba39-b549f402b594,0,0,0,0,0,0,0,0
19960,15881167-083b-48b7-ad38-3f43b2648187,0,0,0,0,0,0,0,0
19961,f005e798-341e-4f30-b2ea-4d54d64e6022,0,0,0,0,0,0,0,0
19962,f8577741-36df-4ecd-af2f-da34124ae448,0,0,0,0,0,0,0,0
19963,2b2563ff-1db0-44f6-8f2e-d30a1d92f084,0,0,0,0,0,0,0,0
19964,c612cb45-df84-4e92-861e-f32b72264de4,0,0,0,0,0,0,0,0
19965,e7f6045f-c8b9-451d-b2b1-1a35ae50ada2,0,0,0,0,0,0,0,0
19966,32d39930-6f7f-4ae8-973f-b47b54f37cd7,0,0,0,0,0,0,0,0
19967,fad2fe65-11be-4506-8981-5430d4e071ee,0,0,0,0,0,0,0,0
19968,5d2e7946-553b-4e49-9847-69fd6a7e4d43,0,0,0,0,0,0,0,0
19969,acb175f2-51a9-4c07-9ed1-d2ee64cc643f,0,0,0,0,0,0,0,0
19970,fec4a5ba-e83f-4b54-a375-644a263842d7,0,0,0,0,0,0,0,0
19971,ffa67307-56e4-4967-ade1-ce6faa4ebb88,0,0,0,0,0,0,0,0
19972,3ad582ac-287e-4d0a-a3bd-5c4056058d72,0,0,0,0,0,0,0,0
19973,8ed5d704-e8a4-43b4-b119-1b7b6880a65d,0,0,0,0,0,0,0,0
19974,eb081c7e-79cf-400f-aae0-dc7a791c7c06,0,0,0,0,0,0,0,0
19975,309ae97f-6825-4210-9550-78eba5ae6755,0,0,0,0,0,0,0,0
19976,b304e26d-ccb1-4d87-8ceb-477886ee15e6,0,0,0,0,0,0,0,0
19977,00b1dcb1-0c4d-4dc5-ab81-682a7ca0096a,0,0,0,0,0,0,0,0
19978,aae258da-a42e-48e3-9938-e436f3ee9469,0,0,0,0,0,0,0,0
19979,3f4d68a9-26da-4d13-9c07-87f0d640149c,0,0,0,0,0,0,0,0
19980,621c4757-a05b-4c4d-8080-c31369f22535,0,0,0,0,0,0,0,0
19981,3bf1d952-746b-416b-98b8-a0790d948d84,0,0,0,0,0,0,0,0
19982,b32ff5ed-15c7-470e-9f92-61687255c072,0,0,0,0,0,0,0,0
19983,7f388e8f-b136-4f40-ab47-4d0aeaaf0a77,0,0,0,0,0,0,0,0
19984,a4adcaf2-1758-4c44-920a-1be5698e3443,0,0,0,0,0,0,0,0
19985,2b84a914-5e86-4b76-863a-cf2710df4fa8,0,0,0,0,0,0,0,0
19986,72bdee63-6f3d-4cf9-bccd-02d78618e7a0,0,0,0,0,0,0,0,0
19987,a1372c9a-b3b9-4d38-9393-9631b5b2ec15,0,0,0,0,0,0,0,0
19988,34f60135-cd69-4f9d-95ff-c94ac2206135,0,0,0,0,0,0,0,0
19989,22cf104d-effd-4484-ab3c-96ebbc42fccd,0,0,0,0,0,0,0,0
19990,9d11b949-64f4-475a-aa47-5f5c0e2f7476,0,0,0,0,0,0,0,0
19991,e15fec90-1051-4718-8259-5a15497bf792,0,0,0,0,0,0,0,0
19992,8ff5a527-33d9-4362-a3c7-def88deebe08,0,0,0,0,0,0,0,0
19993,1f6ee895-67aa-47ed-8d5f-b6b2ff9ab8b3,0,0,0,0,0,0,0,0
19994,5a69e129-adb8-4890-add3-49ac46710edc,0,0,0,0,0,0,0,0
19995,9bf98abb-3490-4c22-97dd-1cb04b4d01af,0,0,0,0,0,0,0,0
19996,6f554ce0-674a-46be-a2e3-f5a71e53cc50,0,0,0,0,0,0,0,0
19997,f6eb6e04-3318-4cf6-9d73-28560552bb4d,0,0,0,0,0,0,0,0
19998,1b492ff7-be52-4489-bf63-e3c0e8e77f10,0,0,0,0,0,0,0,0
19999,cb3e4219-8578-499c-906f-919f3cca45e3,0,0,0,0,0,0,0,0
20000,b66f47c9-f0c6-46f3-84cb-2410c739b503,0,0,0,0,0,0,0,0
20001,e8afa8c7-f742-4073-a370-5e5aff6e2c34,0,0,0,0,0,0,0,0
20002,76353433-94e6-445f-a968-3e60e17c0890,0,0,0,0,0,0,0,0
20003,30035f20-edd8-4c51-8b46-391b9283ae89,0,0,0,0,0,0,0,0
20004,b79373d9-b3ba-433d-a294-7b43d9c1cfb3,0,0,0,0,0,0,0,0
20005,88154047-4a33-436b-a9e8-ef823732f8c5,0,0,0,0,0,0,0,0
20006,f333e6d1-801e-4af2-b054-aecf0ff38fc6,0,0,0,0,0,0,0,0
20007,de35e740-f7d2-4d90-909d-6cccc0814dff,0,0,0,0,0,0,0,0
20008,19564901-b781-44b6-8a36-a846d5b06f80,0,0,0,0,0,0,0,0
20009,74b6bd00-449f-4df4-b8d3-2c48fd2bccab,0,0,0,0,0,0,0,0
20010,fda872f8-8f5e-4209-a553-14024c1627e6,0,0,0,0,0,0,0,0
20011,4273dbbc-2ac9-4773-bb91-44a25622417c,0,0,0,0,0,0,0,0
20012,0edc192a-3b72-4585-a782-cafdc8347178,0,0,0,0,0,0,0,0
20013,49bebd5a-db0a-4e5c-bd84-27f7757c935e,0,0,0,0,0,0,0,0
20014,8cb1622c-25b0-4f55-a99b-f3b42c624b72,0,0,0,0,0,0,0,0
20015,0947e471-65b8-4929-a6a1-31a8c39cbedd,0,0,0,0,0,0,0,0
20016,692336e3-b128-47d1-a132-e6b720315ed4,0,0,0,0,0,0,0,0
20017,0892d886-9852-44f8-b9d3-c586dfe09015,0,0,0,0,0,0,0,0
20018,d99ff54b-fbdd-4d6a-a11b-208e57663ad8,0,0,0,0,0,0,0,0
20019,2eae7879-caec-44ba-91e0-a6d76087605f,0,0,0,0,0,0,0,0
20020,9710dbb7-90a1-4cde-bf45-2417d7f94d5f,0,0,0,0,0,0,0,0
20021,b0987092-85a3-416b-916c-d4062c880455,0,0,0,0,0,0,0,0
20022,3ef4fcfb-72bd-4d59-bb5f-7ec774aa2b33,0,0,0,0,0,0,0,0
20023,645665c1-4412-489c-a8cd-0d3f2ca12037,0,0,0,0,0,0,0,0
20024,996738f0-a3a0-4712-afce-cff877ee113e,0,0,0,0,0,0,0,0
20025,3f95a507-4ac4-45c3-b954-d7e2f3ec773a,0,0,0,0,0,0,0,0
20026,216bcd11-d234-485c-adf3-4dd1f73e90b7,0,0,0,0,0,0,0,0
20027,34e3fcb9-7a3e-418a-a994-e2fe13bbe1bf,0,0,0,0,0,0,0,0
20028,1f4dbb4e-7c5d-47f5-929a-472f229d7695,0,0,0,0,0,0,0,0
20029,027bf217-df56-424b-a50c-3fec7e4d7ca7,0,0,0,0,0,0,0,0
20030,534829db-4643-49bf-b5ad-515ed69d09c4,0,0,0,0,0,0,0,0
20031,c8e73917-fbe1-4ed3-a45d-2f4300aa8a06,0,0,0,0,0,0,0,0
20032,a5a56b62-d5dd-45b3-bb61-48a09b5c89f1,0,0,0,0,0,0,0,0
20033,1d7f66df-aadd-47d5-8589-4d55d4450754,0,0,0,0,0,0,0,0
20034,26dd0f19-be1a-4f1f-acb0-53fa37188ae6,0,0,0,0,0,0,0,0
20035,7673cf2f-8fde-4e74-9878-597a4fd62c7e,0,0,0,0,0,0,0,0
20036,cdfe8753-d59b-41c4-9c35-4ca7bf7db5f1,0,0,0,0,0,0,0,0
20037,8fc43297-b192-4b69-989d-a6437193a264,0,0,0,0,0,0,0,0
20038,f9513d9f-4b45-4a44-b776-e6c0bc307181,0,0,0,0,0,0,0,0
20039,62793151-7d30-4495-8f26-f07be4c94b93,0,0,0,0,0,0,0,0
20040,468e9a37-7fd2-4f18-a685-28743528633c,0,0,0,0,0,0,0,0
20041,ae5db94a-1a57-423c-b26e-1a1702035000,0,0,0,0,0,0,0,0
20042,502f2316-5b42-4037-82d0-1ea6bbb8589a,0,0,0,0,0,0,0,0
20043,ff114ffe-b31b-4eb3-97af-115721f420f2,0,0,0,0,0,0,0,0
20044,197cb2f5-1df2-4259-88dd-8b6f39a13de7,0,0,0,0,0,0,0,0
20045,337eb122-87a4-4a15-92f0-063baadccea1,0,0,0,0,0,0,0,0
20046,9691953e-0d96-4797-9658-dd9957da183f,0,0,0,0,0,0,0,0
20047,07ecc7ac-d872-48ca-b056-445a1e1833e6,0,0,0,0,0,0,0,0
20048,f4024738-23e1-4d23-b68c-226c593c1291,0,0,0,0,0,0,0,0
20049,edd086f0-5ab5-4fac-a6ee-5f055c66a2d2,0,0,0,0,0,0,0,0
20050,dc131e91-5ebf-4b53-a481-6bd7be97109a,0,0,0,0,0,0,0,0
20051,198bd2af-92ea-4933-b79d-bc1364b7a671,0,0,0,0,0,0,0,0
20052,3af6c080-04cc-48f1-875a-be0182b3f20c,0,0,0,0,0,0,0,0
20053,82c11c1c-b47d-4cfe-bdc4-1310573d0874,0,0,0,0,0,0,0,0
20054,a64ee2fb-f61f-4afc-a240-075346f8dfa0,0,0,0,0,0,0,0,0
20055,0c141a83-ec91-4837-bb5d-3ea72299db58,0,0,0,0,0,0,0,0
20056,6144d1b9-8aa6-4b3b-8755-c55f7965b63f,0,0,0,0,0,0,0,0
20057,c1b94741-759e-4a9a-b468-3f5c455bf526,0,0,0,0,0,0,0,0
20058,e4f166ca-1d17-4f93-9290-37db600c139b,0,0,0,0,0,0,0,0
20059,09231635-8139-409f-a03c-9f0ade4b7671,0,0,0,0,0,0,0,0
20060,7501e1be-d2f2-45f2-b5d7-ce6b6823f5fa,0,0,0,0,0,0,0,0
20061,4866ed72-76b6-492b-97ac-ce80b20fe244,0,0,0,0,0,0,0,0
20062,a99a3db4-78fc-4dc2-9289-4ba525a6a91b,0,0,0,0,0,0,0,0
20063,306db2a8-ee9e-49d8-bf4b-181e343936c9,0,0,0,0,0,0,0,0
20064,d0e48b2a-c5aa-47a4-b97b-0aca46c36dc4,0,0,0,0,0,0,0,0
20065,60689e20-5c21-4aac-abb0-2a458b73099f,0,0,0,0,0,0,0,0
20066,4a616623-a668-4745-b318-685204248119,0,0,0,0,0,0,0,0
20067,12b453c6-2291-4448-9d6d-11d777255b1d,0,0,0,0,0,0,0,0
20068,e9d7e08a-b1c9-4287-9071-eb65e1a105d8,0,0,0,0,0,0,0,0
20069,c9f7cb3c-5549-443d-bd60-d7a05d03292e,0,0,0,0,0,0,0,0
